filepath_video,filepath_audio,speaker_id,utterance_id,face_presence_ratio,avg_blur_score,speech_ratio
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00114_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00114_audio.wav,id04589,E0RogI7wadw,1.0,56.65497040213048,0.7517142857142857
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00119_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00119_audio.wav,id04589,E0RogI7wadw,1.0,39.828411360285855,0.9156521739130434
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00126_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00126_audio.wav,id04589,E0RogI7wadw,1.0,40.401810866085796,0.9836666666666667
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00120_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00120_audio.wav,id04589,E0RogI7wadw,1.0,39.67700964802231,0.9814814814814815
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00115_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00115_audio.wav,id04589,E0RogI7wadw,1.0,51.712775974918415,0.9415151515151515
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00118_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00118_audio.wav,id04589,E0RogI7wadw,1.0,43.605514233834676,0.9791139240506329
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00125_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00125_audio.wav,id04589,E0RogI7wadw,1.0,39.35334488805503,0.9948795180722891
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00128_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00128_audio.wav,id04589,E0RogI7wadw,1.0,40.36801739824613,0.9373239436619718
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00116_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00116_audio.wav,id04589,E0RogI7wadw,1.0,50.87287632410571,0.9902941176470588
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00123_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00123_audio.wav,id04589,E0RogI7wadw,1.0,42.61299673501047,0.9748447204968944
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00124_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00124_audio.wav,id04589,E0RogI7wadw,1.0,44.206107545018064,0.9481651376146789
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00117_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00117_audio.wav,id04589,E0RogI7wadw,1.0,43.1371098963354,0.9368217054263566
data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00122_video.mp4,data/processed/attempt2_standardized_subset/id04589/E0RogI7wadw/00122_audio.wav,id04589,E0RogI7wadw,1.0,40.76045634046752,0.9942567567567567
data/processed/attempt2_standardized_subset/id04589/YHbJZlCStsA/00289_video.mp4,data/processed/attempt2_standardized_subset/id04589/YHbJZlCStsA/00289_audio.wav,id04589,YHbJZlCStsA,1.0,33.04307256646599,0.9788961038961039
data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00385_video.mp4,data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00385_audio.wav,id04589,l4addcM2vwA,1.0,41.732459100420066,0.8995833333333333
data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00388_video.mp4,data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00388_audio.wav,id04589,l4addcM2vwA,1.0,36.823067866011556,0.9439130434782609
data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00389_video.mp4,data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00389_audio.wav,id04589,l4addcM2vwA,1.0,29.171912833280796,1.0
data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00387_video.mp4,data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00387_audio.wav,id04589,l4addcM2vwA,1.0,41.941041667813124,0.7995575221238939
data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00386_video.mp4,data/processed/attempt2_standardized_subset/id04589/l4addcM2vwA/00386_audio.wav,id04589,l4addcM2vwA,1.0,39.78704709578781,0.9692660550458716
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00366_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00366_audio.wav,id04589,cG4FJ7wp2z4,1.0,54.50783507798627,0.9974626865671642
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00360_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00360_audio.wav,id04589,cG4FJ7wp2z4,1.0,60.98848603402615,0.9995535714285714
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00367_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00367_audio.wav,id04589,cG4FJ7wp2z4,1.0,46.03987884675234,0.9626623376623377
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00361_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00361_audio.wav,id04589,cG4FJ7wp2z4,1.0,75.03351460151593,0.9997991967871486
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00369_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00369_audio.wav,id04589,cG4FJ7wp2z4,1.0,61.34307392236951,1.0
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00370_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00370_audio.wav,id04589,cG4FJ7wp2z4,1.0,54.05430175286783,0.9836206896551725
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00364_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00364_audio.wav,id04589,cG4FJ7wp2z4,1.0,50.80940699628891,0.9285087719298246
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00362_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00362_audio.wav,id04589,cG4FJ7wp2z4,1.0,66.40957262846949,0.9966135458167331
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00368_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00368_audio.wav,id04589,cG4FJ7wp2z4,1.0,62.18235418378901,1.0
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00365_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00365_audio.wav,id04589,cG4FJ7wp2z4,1.0,58.982290154089824,1.0
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00371_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00371_audio.wav,id04589,cG4FJ7wp2z4,1.0,55.17383226177534,0.9883802816901408
data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00363_video.mp4,data/processed/attempt2_standardized_subset/id04589/cG4FJ7wp2z4/00363_audio.wav,id04589,cG4FJ7wp2z4,1.0,61.734639595913364,0.8449494949494949
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00391_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00391_audio.wav,id04589,lg6ATeWaihU,1.0,64.01948791315324,0.9788
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00390_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00390_audio.wav,id04589,lg6ATeWaihU,1.0,65.28870692856148,1.0
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00395_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00395_audio.wav,id04589,lg6ATeWaihU,1.0,104.19879408012794,1.0
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00393_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00393_audio.wav,id04589,lg6ATeWaihU,1.0,94.52177604548223,1.0
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00394_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00394_audio.wav,id04589,lg6ATeWaihU,1.0,62.36732517987376,1.0
data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00392_video.mp4,data/processed/attempt2_standardized_subset/id04589/lg6ATeWaihU/00392_audio.wav,id04589,lg6ATeWaihU,1.0,106.90225674194669,0.95625
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00419_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00419_audio.wav,id04589,ntpwG9yp9Iw,1.0,88.6254400020784,0.9648837209302326
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00414_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00414_audio.wav,id04589,ntpwG9yp9Iw,1.0,61.43886014182957,0.9791666666666666
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00412_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00412_audio.wav,id04589,ntpwG9yp9Iw,1.0,66.42222647892939,0.95
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00418_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00418_audio.wav,id04589,ntpwG9yp9Iw,1.0,77.4744548668539,0.9790322580645161
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00420_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00420_audio.wav,id04589,ntpwG9yp9Iw,1.0,95.14473902846255,0.9648936170212766
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00415_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00415_audio.wav,id04589,ntpwG9yp9Iw,1.0,85.68202762545961,0.9843601895734597
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00413_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00413_audio.wav,id04589,ntpwG9yp9Iw,1.0,72.61104199910166,0.9335616438356165
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00416_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00416_audio.wav,id04589,ntpwG9yp9Iw,1.0,74.69160764527354,0.9140776699029126
data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00417_video.mp4,data/processed/attempt2_standardized_subset/id04589/ntpwG9yp9Iw/00417_audio.wav,id04589,ntpwG9yp9Iw,1.0,74.62349387226865,0.9765895953757225
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00438_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00438_audio.wav,id04589,roNeqgMb6hk,1.0,26.868680400994226,0.9426573426573427
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00435_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00435_audio.wav,id04589,roNeqgMb6hk,1.0,28.87400363242494,0.9153508771929825
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00433_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00433_audio.wav,id04589,roNeqgMb6hk,1.0,28.60242466748723,0.8690140845070422
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00434_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00434_audio.wav,id04589,roNeqgMb6hk,1.0,29.479702970975083,0.9995901639344262
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00432_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00432_audio.wav,id04589,roNeqgMb6hk,1.0,29.766348175113933,0.7431818181818182
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00437_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00437_audio.wav,id04589,roNeqgMb6hk,1.0,29.507789126437952,0.9755474452554744
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00431_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00431_audio.wav,id04589,roNeqgMb6hk,1.0,30.46255056388643,1.0
data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00436_video.mp4,data/processed/attempt2_standardized_subset/id04589/roNeqgMb6hk/00436_audio.wav,id04589,roNeqgMb6hk,1.0,30.546841000622003,1.0
data/processed/attempt2_standardized_subset/id04589/mUrlTyNn4JI/00405_video.mp4,data/processed/attempt2_standardized_subset/id04589/mUrlTyNn4JI/00405_audio.wav,id04589,mUrlTyNn4JI,1.0,21.948225484528333,1.0
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00442_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00442_audio.wav,id04589,uVa3970fwjY,1.0,58.88545405837887,0.9900398406374502
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00444_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00444_audio.wav,id04589,uVa3970fwjY,1.0,50.263792113906554,0.9948795180722891
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00443_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00443_audio.wav,id04589,uVa3970fwjY,1.0,61.36803160740286,0.9838815789473684
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00445_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00445_audio.wav,id04589,uVa3970fwjY,1.0,63.714185528208716,0.9648936170212766
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00448_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00448_audio.wav,id04589,uVa3970fwjY,1.0,51.42708870330442,0.9998489425981874
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00446_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00446_audio.wav,id04589,uVa3970fwjY,1.0,70.1349761215672,0.868359375
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00441_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00441_audio.wav,id04589,uVa3970fwjY,1.0,38.75978977786554,0.9504310344827587
data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00447_video.mp4,data/processed/attempt2_standardized_subset/id04589/uVa3970fwjY/00447_audio.wav,id04589,uVa3970fwjY,1.0,31.995553249591534,1.0
data/processed/attempt2_standardized_subset/id04589/Lh93iEbwLYY/00185_video.mp4,data/processed/attempt2_standardized_subset/id04589/Lh93iEbwLYY/00185_audio.wav,id04589,Lh93iEbwLYY,1.0,24.45723588141664,0.838855421686747
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00194_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00194_audio.wav,id04589,N2o6zxGNcZg,1.0,58.05824685922084,0.9630630630630631
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00192_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00192_audio.wav,id04589,N2o6zxGNcZg,1.0,52.05035955860762,0.9563063063063063
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00195_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00195_audio.wav,id04589,N2o6zxGNcZg,1.0,64.80306362728045,0.9606796116504854
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00193_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00193_audio.wav,id04589,N2o6zxGNcZg,1.0,38.68647857900959,0.93975
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00196_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00196_audio.wav,id04589,N2o6zxGNcZg,1.0,35.85314336129073,1.0
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00190_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00190_audio.wav,id04589,N2o6zxGNcZg,1.0,58.07601274464567,1.0
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00189_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00189_audio.wav,id04589,N2o6zxGNcZg,1.0,68.93369276460525,0.9811538461538462
data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00191_video.mp4,data/processed/attempt2_standardized_subset/id04589/N2o6zxGNcZg/00191_audio.wav,id04589,N2o6zxGNcZg,1.0,47.224133963484356,0.9607638888888889
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00324_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00324_audio.wav,id04589,_DzjWRsm7jg,1.0,75.63974035806842,0.9367875647668393
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00311_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00311_audio.wav,id04589,_DzjWRsm7jg,1.0,83.4052101411339,0.8833333333333333
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00317_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00317_audio.wav,id04589,_DzjWRsm7jg,1.0,81.58884413824683,0.941304347826087
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00322_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00322_audio.wav,id04589,_DzjWRsm7jg,1.0,76.06438545889121,0.9242753623188406
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00316_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00316_audio.wav,id04589,_DzjWRsm7jg,1.0,67.41266311112118,0.9113013698630137
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00323_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00323_audio.wav,id04589,_DzjWRsm7jg,1.0,77.97442120685847,0.9732
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00313_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00313_audio.wav,id04589,_DzjWRsm7jg,1.0,77.56872938461862,0.9454545454545454
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00320_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00320_audio.wav,id04589,_DzjWRsm7jg,1.0,69.6070488852113,0.9319354838709677
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00315_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00315_audio.wav,id04589,_DzjWRsm7jg,1.0,66.07839443306614,0.9040625
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00318_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00318_audio.wav,id04589,_DzjWRsm7jg,1.0,74.57684759040508,0.9433609958506224
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00312_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00312_audio.wav,id04589,_DzjWRsm7jg,1.0,77.26465571327516,0.8142857142857143
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00321_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00321_audio.wav,id04589,_DzjWRsm7jg,1.0,73.19884161783398,0.8784172661870504
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00314_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00314_audio.wav,id04589,_DzjWRsm7jg,1.0,75.32432840715346,0.8495575221238938
data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00319_video.mp4,data/processed/attempt2_standardized_subset/id04589/_DzjWRsm7jg/00319_audio.wav,id04589,_DzjWRsm7jg,1.0,75.85409890998584,0.93925
data/processed/attempt2_standardized_subset/id04589/S11f6SoDw4o/00243_video.mp4,data/processed/attempt2_standardized_subset/id04589/S11f6SoDw4o/00243_audio.wav,id04589,S11f6SoDw4o,1.0,64.76582447201739,0.8394736842105263
data/processed/attempt2_standardized_subset/id04589/S11f6SoDw4o/00239_video.mp4,data/processed/attempt2_standardized_subset/id04589/S11f6SoDw4o/00239_audio.wav,id04589,S11f6SoDw4o,1.0,60.47301133930283,0.9642857142857143
